countyfips,STNAME,CTYNAME,TOT_POP,PercentHBAC,dens2010,Eq Type,turnout
20015,Kansas,Butler County,66765,0.0022616640455328393,46.07,Paper and DRE with and without paper trail,0.40696107041163676
20017,Kansas,Chase County,2629,0.0,3.61,Paper and DRE with and without paper trail,0.40696107041163676
20019,Kansas,Chautauqua County,3309,0.004533091568449683,5.74,Paper and DRE with and without paper trail,0.40696107041163676
20021,Kansas,Cherokee County,20015,0.0013489882588058955,36.77,Paper and DRE with and without paper trail,0.40696107041163676
20023,Kansas,Cheyenne County,2660,0.0007518796992481203,2.67,Paper and DRE with and without paper trail,0.40696107041163676
20025,Kansas,Clark County,2005,0.0004987531172069825,2.27,Paper and DRE with and without paper trail,0.40696107041163676
20027,Kansas,Clay County,7997,0.0021257971739402277,13.23,Paper and DRE with and without paper trail,0.40696107041163676
20029,Kansas,Cloud County,8729,0.0024057738572574178,13.33,Paper and DRE with and without paper trail,0.40696107041163676
20031,Kansas,Coffey County,8233,0.0015790112960038867,13.72,Paper and DRE with and without paper trail,0.40696107041163676
20033,Kansas,Comanche County,1748,0.0011441647597254005,2.4,Paper and DRE with and without paper trail,0.40696107041163676
20035,Kansas,Cowley County,35218,0.004088818217956727,32.25,Paper and DRE with and without paper trail,0.40696107041163676
20037,Kansas,Crawford County,39019,0.002819139393628745,66.36,Paper and DRE with and without paper trail,0.40696107041163676
20039,Kansas,Decatur County,2871,0.0010449320794148381,3.31,Paper and DRE with and without paper trail,0.40696107041163676
20041,Kansas,Dickinson County,18717,0.00283165037132019,23.32,Paper and DRE with and without paper trail,0.40696107041163676
20043,Kansas,Doniphan County,7682,0.0018224420723769851,20.2,Paper and DRE with and without paper trail,0.40696107041163676
20045,Kansas,Douglas County,121436,0.004874995882604829,243.11,Paper and DRE with and without paper trail,0.40696107041163676
20047,Kansas,Edwards County,2849,0.011583011583011582,4.88,Paper and DRE with and without paper trail,0.40696107041163676
20049,Kansas,Elk County,2508,0.001594896331738437,4.47,Paper and DRE with and without paper trail,0.40696107041163676
20051,Kansas,Ellis County,28710,0.0025078369905956114,31.62,Paper and DRE with and without paper trail,0.40696107041163676
20053,Kansas,Ellsworth County,6196,0.0014525500322788896,9.08,Paper and DRE with and without paper trail,0.40696107041163676
20055,Kansas,Finney County,36611,0.008849799240665373,28.25,Paper and DRE with and without paper trail,0.40696107041163676
20057,Kansas,Ford County,33888,0.008439565627950897,30.82,Paper and DRE with and without paper trail,0.40696107041163676
20059,Kansas,Franklin County,25631,0.0027310678475283836,45.46,Paper and DRE with and without paper trail,0.40696107041163676
20061,Kansas,Geary County,32594,0.02000368165920108,89.34,Paper and DRE with and without paper trail,0.40696107041163676
20063,Kansas,Gove County,2612,0.002297090352220521,2.51,Paper and DRE with and without paper trail,0.40696107041163676
20065,Kansas,Graham County,2492,0.0036115569823434992,2.89,Paper and DRE with and without paper trail,0.40696107041163676
20067,Kansas,Grant County,7336,0.006815703380588877,13.62,Paper and DRE with and without paper trail,0.40696107041163676
20069,Kansas,Gray County,6033,0.011271340958063982,6.91,Paper and DRE with and without paper trail,0.40696107041163676
20071,Kansas,Greeley County,1227,0.0032599837000814994,1.6,Paper and DRE with and without paper trail,0.40696107041163676
20073,Kansas,Greenwood County,6055,0.001981833195706028,5.85,Paper and DRE with and without paper trail,0.40696107041163676
20075,Kansas,Hamilton County,2607,0.022247794399693134,2.7,Paper and DRE with and without paper trail,0.40696107041163676
20077,Kansas,Harper County,5506,0.002179440610243371,7.53,Paper and DRE with and without paper trail,0.40696107041163676
20079,Kansas,Harvey County,34210,0.0038877521192633734,64.26,Paper and DRE with and without paper trail,0.40696107041163676
20081,Kansas,Haskell County,3997,0.005253940455341506,7.37,Paper and DRE with and without paper trail,0.40696107041163676
20083,Kansas,Hodgeman County,1818,0.0,2.23,Paper and DRE with and without paper trail,0.40696107041163676
20085,Kansas,Jackson County,13280,0.00338855421686747,20.51,Paper and DRE with and without paper trail,0.40696107041163676
20087,Kansas,Jefferson County,18975,0.0013702239789196312,35.91,Paper and DRE with and without paper trail,0.40696107041163676
20089,Kansas,Jewell County,2841,0.0,3.38,Paper and DRE with and without paper trail,0.40696107041163676
20091,Kansas,Johnson County,597555,0.003258277480733991,1149.57,Paper and DRE with and without paper trail,0.40696107041163676
20093,Kansas,Kearny County,3943,0.00507227998985544,4.57,Paper and DRE with and without paper trail,0.40696107041163676
20095,Kansas,Kingman County,7310,0.0013679890560875513,9.1,Paper and DRE with and without paper trail,0.40696107041163676
20097,Kansas,Kiowa County,2516,0.001589825119236884,3.53,Paper and DRE with and without paper trail,0.40696107041163676
20099,Kansas,Labette County,19964,0.0033059507112803044,33.48,Paper and DRE with and without paper trail,0.40696107041163676
20101,Kansas,Lane County,1560,0.0038461538461538464,2.44,Paper and DRE with and without paper trail,0.40696107041163676
20103,Kansas,Leavenworth County,81352,0.006183007178680303,164.7,Paper and DRE with and without paper trail,0.40696107041163676
20105,Kansas,Lincoln County,3023,0.002315580549123387,4.51,Paper and DRE with and without paper trail,0.40696107041163676
20107,Kansas,Linn County,9750,0.0013333333333333333,16.25,Paper and DRE with and without paper trail,0.40696107041163676
20109,Kansas,Logan County,2844,0.0035161744022503515,2.57,Paper and DRE with and without paper trail,0.40696107041163676
20111,Kansas,Lyon County,33406,0.007393881338681674,39.75,Paper and DRE with and without paper trail,0.40696107041163676
20113,Kansas,McPherson County,28537,0.00196236464940253,32.48,Paper and DRE with and without paper trail,0.40696107041163676
20115,Kansas,Marion County,11950,0.002594142259414226,13.41,Paper and DRE with and without paper trail,0.40696107041163676
20117,Kansas,Marshall County,9722,0.0012343139271754782,11.24,Paper and DRE with and without paper trail,0.40696107041163676
20119,Kansas,Meade County,4146,0.002170767004341534,4.68,Paper and DRE with and without paper trail,0.40696107041163676
20121,Kansas,Miami County,33680,0.0021377672209026127,56.96,Paper and DRE with and without paper trail,0.40696107041163676
20123,Kansas,Mitchell County,6150,0.0008130081300813008,9.08,Paper and DRE with and without paper trail,0.40696107041163676
20125,Kansas,Montgomery County,32120,0.0037359900373599006,55.12,Paper and DRE with and without paper trail,0.40696107041163676
20127,Kansas,Morris County,5521,0.0021735192899836986,8.52,Paper and DRE with and without paper trail,0.40696107041163676
20129,Kansas,Morton County,2667,0.008248968878890138,4.43,Paper and DRE with and without paper trail,0.40696107041163676
20131,Kansas,Nemaha County,10155,0.002363367799113737,14.19,Paper and DRE with and without paper trail,0.40696107041163676
20133,Kansas,Neosho County,15951,0.0019434518212024323,28.89,Paper and DRE with and without paper trail,0.40696107041163676
20135,Kansas,Ness County,2840,0.0028169014084507044,2.89,Paper and DRE with and without paper trail,0.40696107041163676
20137,Kansas,Norton County,5430,0.0023941068139963165,6.46,Paper and DRE with and without paper trail,0.40696107041163676
20139,Kansas,Osage County,15941,0.0018819396524684775,23.1,Paper and DRE with and without paper trail,0.40696107041163676
20141,Kansas,Osborne County,3475,0.0005755395683453237,4.32,Paper and DRE with and without paper trail,0.40696107041163676
20143,Kansas,Ottawa County,5802,0.0013788348845225785,8.45,Paper and DRE with and without paper trail,0.40696107041163676
20145,Kansas,Pawnee County,6562,0.004571776897287412,9.24,Paper and DRE with and without paper trail,0.40696107041163676
20147,Kansas,Phillips County,5317,0.0020688358096671057,6.37,Paper and DRE with and without paper trail,0.40696107041163676
20149,Kansas,Pottawatomie County,24277,0.0023067100547843637,25.69,Paper and DRE with and without paper trail,0.40696107041163676
20151,Kansas,Pratt County,9378,0.0034122414160801876,13.14,Paper and DRE with and without paper trail,0.40696107041163676
20153,Kansas,Rawlins County,2508,0.0027910685805422647,2.36,Paper and DRE with and without paper trail,0.40696107041163676
20155,Kansas,Reno County,62342,0.004844246254531456,51.39,Paper and DRE with and without paper trail,0.40696107041163676
20157,Kansas,Republic County,4664,0.0038593481989708405,6.94,Paper and DRE with and without paper trail,0.40696107041163676
20159,Kansas,Rice County,9531,0.004616514531528696,13.88,Paper and DRE with and without paper trail,0.40696107041163676
20161,Kansas,Riley County,73703,0.007041775775748613,116.63,Paper and DRE with and without paper trail,0.40696107041163676
20163,Kansas,Rooks County,5013,0.0005984440454817474,5.82,Paper and DRE with and without paper trail,0.40696107041163676
20165,Kansas,Rush County,3093,0.0016165535079211122,4.61,Paper and DRE with and without paper trail,0.40696107041163676
20167,Kansas,Russell County,6907,0.001013464601129289,7.86,Paper and DRE with and without paper trail,0.40696107041163676
20169,Kansas,Saline County,54401,0.00637855921766144,77.21,Paper and DRE with and without paper trail,0.40696107041163676
20171,Kansas,Scott County,4897,0.00306309985705534,6.88,Paper and DRE with and without paper trail,0.40696107041163676
20173,Kansas,Sedgwick County,513607,0.008033379607365164,499.61,Paper and DRE with and without paper trail,0.40696107041163676
20175,Kansas,Seward County,21780,0.012075298438934803,35.89,Paper and DRE with and without paper trail,0.40696107041163676
20177,Kansas,Shawnee County,177499,0.011836686403867064,327.07,Paper and DRE with and without paper trail,0.40696107041163676
20179,Kansas,Sheridan County,2533,0.0035530990919857876,2.85,Paper and DRE with and without paper trail,0.40696107041163676
20181,Kansas,Sherman County,5899,0.0040684861840989996,5.69,Paper and DRE with and without paper trail,0.40696107041163676
20183,Kansas,Smith County,3603,0.0002775464890369137,4.3,Paper and DRE with and without paper trail,0.40696107041163676
20185,Kansas,Stafford County,4178,0.003350885591191958,5.6,Paper and DRE with and without paper trail,0.40696107041163676
20187,Kansas,Stanton County,1987,0.004529441368897836,3.29,Paper and DRE with and without paper trail,0.40696107041163676
20189,Kansas,Stevens County,5559,0.005396654074473826,7.87,Paper and DRE with and without paper trail,0.40696107041163676
20191,Kansas,Sumner County,22996,0.0025221777700469646,20.42,Paper and DRE with and without paper trail,0.40696107041163676
20193,Kansas,Thomas County,7711,0.0020749578524186228,7.35,Paper and DRE with and without paper trail,0.40696107041163676
20195,Kansas,Trego County,2793,0.0017901897601145722,3.37,Paper and DRE with and without paper trail,0.40696107041163676
20197,Kansas,Wabaunsee County,6899,0.002609073778808523,8.88,Paper and DRE with and without paper trail,0.40696107041163676
20199,Kansas,Wallace County,1503,0.00998003992015968,1.63,Paper and DRE with and without paper trail,0.40696107041163676
20201,Kansas,Washington County,5420,0.00018450184501845018,6.48,Paper and DRE with and without paper trail,0.40696107041163676
20203,Kansas,Wichita County,2105,0.007600950118764846,3.11,Paper and DRE with and without paper trail,0.40696107041163676
20205,Kansas,Wilson County,8665,0.0016156953260242355,16.49,Paper and DRE with and without paper trail,0.40696107041163676
20207,Kansas,Woodson County,3183,0.0006283380458686773,6.65,Paper and DRE with and without paper trail,0.40696107041163676
20209,Kansas,Wyandotte County,165324,0.014928262079310929,1038.95,Paper and DRE with and without paper trail,0.40696107041163676
21001,Kentucky,Adair County,19215,0.001405152224824356,46.03,Paper and DRE without paper trail,0.42761793473864435
21003,Kentucky,Allen County,21122,0.0012309440393902093,57.95,Paper and DRE without paper trail,0.42761793473864435
21005,Kentucky,Anderson County,22663,0.0011031196222918414,106.13,Paper and DRE without paper trail,0.42761793473864435
21007,Kentucky,Ballard County,7979,0.0005013159543802481,33.44,Paper and DRE without paper trail,0.42761793473864435
21009,Kentucky,Barren County,44176,0.0024674031148134734,86.5,Paper and DRE without paper trail,0.42761793473864435
21011,Kentucky,Bath County,12383,0.0008883146248889606,41.58,Paper and DRE without paper trail,0.42761793473864435
21013,Kentucky,Bell County,26569,0.0010538597613760398,79.92,Paper and DRE without paper trail,0.42761793473864435
21015,Kentucky,Boone County,131533,0.002303604418662997,482.27,Paper and DRE without paper trail,0.42761793473864435
21017,Kentucky,Bourbon County,20184,0.003913991280221958,68.98,Paper and DRE without paper trail,0.42761793473864435
21019,Kentucky,Boyd County,47240,0.0017993226079593564,309.9,Paper and DRE without paper trail,0.42761793473864435
21021,Kentucky,Boyle County,30100,0.0034883720930232558,157.81,Paper and DRE without paper trail,0.42761793473864435
21023,Kentucky,Bracken County,8239,0.001213739531496541,41.28,Paper and DRE without paper trail,0.42761793473864435
21025,Kentucky,Breathitt County,12726,0.00015715857300015716,28.18,Paper and DRE without paper trail,0.42761793473864435
21027,Kentucky,Breckinridge County,20388,0.001324308416715715,35.37,Paper and DRE without paper trail,0.42761793473864435
21029,Kentucky,Bullitt County,81069,0.0015295612379577891,250.21,Paper and DRE without paper trail,0.42761793473864435
21031,Kentucky,Butler County,12772,0.001252740369558409,29.78,Paper and DRE without paper trail,0.42761793473864435
21033,Kentucky,Caldwell County,12715,0.0010224144710971293,37.66,Paper and DRE without paper trail,0.42761793473864435
21035,Kentucky,Calloway County,39135,0.0018142327839529833,96.59,Paper and DRE without paper trail,0.42761793473864435
21037,Kentucky,Campbell County,93152,0.001578065956715905,597.03,Paper and DRE without paper trail,0.42761793473864435
21039,Kentucky,Carlisle County,4771,0.0018863969817648292,26.94,Paper and DRE without paper trail,0.42761793473864435
21041,Kentucky,Carroll County,10737,0.004563658377572879,84.09,Paper and DRE without paper trail,0.42761793473864435
21043,Kentucky,Carter County,27004,0.0005925048141016146,67.69,Paper and DRE without paper trail,0.42761793473864435
21045,Kentucky,Casey County,15888,0.0016993957703927492,35.92,Paper and DRE without paper trail,0.42761793473864435
21047,Kentucky,Christian County,71671,0.008999455846855771,103.07,Paper and DRE without paper trail,0.42761793473864435
21049,Kentucky,Clark County,36249,0.0017931529145631603,141.06,Paper and DRE without paper trail,0.42761793473864435
21051,Kentucky,Clay County,20105,0.0021885103208157176,46.31,Paper and DRE without paper trail,0.42761793473864435
21053,Kentucky,Clinton County,10206,0.0015677052714089751,52.08,Paper and DRE without paper trail,0.42761793473864435
